Gene dn_silentCFPK dn_damaging dn_lof mut_silentCFPK mut_damaging mut_lof caseData1 caseData2 caseData3 controlData1 controlData2 controlData3 BF_dn_silentCFPK BF_dn_MiD BF_dn_lof BF_cc_MiD_lof_pop1 BF_cc_MiD_lof_pop2 BF_cc_MiD_lof_pop3 BF qvalue
C1orf127 0 0 0 5.52653e-07 1.04146e-10 2.08790150017064e-06 1 0 0 0 0 0 0.999741985316508 0.99999990059917 0.950792912978075 1.39641941261819 0.98660872036582 0.999384216387138 1.30878146993426 0.85527162546629
ASB7 0 0 0 1.11606e-10 2.27024e-06 1.3097085156769e-06 1 0 0 0 0 2 0.999999947881432 0.997837665955678 0.968811454853785 1.39641941261819 0.98660872036582 0.982564003058375 1.30864187383771 0.855283622943597
SATB1 0 0 0 1.11606e-10 2.45323e-06 2.2105251325937e-06 1 1 0 1 0 0 0.999999947881432 0.99766376207442 0.947987758320722 0.987484009068443 1.40206218835785 0.999384216387138 1.30862959931189 0.855295613882286
PINX1 0 0 0 3.96662e-08 2.07365e-06 8.5212165094954e-07 1 1 0 1 0 4 0.99998147673854 0.998024559029921 0.979583559782988 0.987484009068443 1.40206218835785 0.96680150783437 1.30860730207409 0.855307598486632
C14orf39 0 0 0 1.11606e-10 8.56972e-07 1.71721107530205e-06 1 0 0 0 0 1 0.999999947881432 0.999182711147915 0.959329126049245 1.39641941261819 0.98660872036582 0.990839023890334 1.30850820009966 0.855319578284485
POLD3 0 0 0 5.92121e-07 2.07009e-06 1.65880271056769e-06 1 0 0 0 0 1 0.999723564204684 0.998027944046561 0.960681897739711 1.39641941261819 0.98660872036582 0.990839023890334 1.30847722470997 0.855331551929852
GEM 0 0 0 1.11606e-10 2.98794e-06 1.18482381781774e-06 2 0 0 1 0 2 0.999999947881432 0.997155933774241 0.97173825999276 1.39298827842256 0.98660872036582 0.982564003058375 1.30847557108171 0.855343518847029
CLCA1 0 0 0 1.11606e-10 5.85581e-06 2.22833118470118e-06 3 1 0 3 0 1 0.999999947881432 0.994440647019243 0.947581189980521 0.999428019669779 1.40206218835785 0.990839023890334 1.30832962970971 0.855355481899535
WDR76 0 0 0 6.24358e-07 2.87816e-06 1.75037680153475e-06 0 1 0 0 0 1 0.999708518564691 0.997260154491079 0.958561930935968 0.985463527632272 1.40206218835785 0.990839023890334 1.30831696365376 0.855367438451686
SF1 0 0 0 7.44386e-06 4.08513e-06 1.81527860538851e-06 1 0 0 0 0 0 0.996535974491397 0.996115447517164 0.95706258347622 1.39641941261819 0.98660872036582 0.999384216387138 1.30808603004742 0.85537939282978
SGK3 0 0 0 1.11606e-10 1.04146e-10 1.54229508326595e-06 0 1 0 0 0 2 0.999999947881432 0.99999990059917 0.963386618504451 0.985463527632272 1.40206218835785 0.982564003058375 1.30788399711343 0.85539134446384
MTX3 0 0 0 5.80946e-07 9.16578e-07 9.53401546958385e-07 2 0 0 0 1 0 0.999728779902977 0.999125912655007 0.977187897209811 2.02750376044662 0.661224843302648 0.999384216387138 1.30774724479748 0.855403292064658
GIPR 0 0 0 7.73597e-06 3.82559e-06 1.47621195840195e-06 1 0 0 0 0 1 0.996400534785018 0.996361386939592 0.964924496662103 1.39641941261819 0.98660872036582 0.990839023890334 1.30769993659489 0.855415233866424
ZBTB41 0 0 0 1.11606e-10 9.51782e-07 2.1016084499455e-06 1 0 0 0 0 0 0.999999947881432 0.999092369693965 0.950478893471613 1.39641941261819 0.98660872036582 0.999384216387138 1.30749913550206 0.855427172909443
USP14 0 0 0 2.21242e-07 3.72426e-06 1.75419632031637e-06 0 1 0 0 0 1 0.999896693587674 0.996457438472501 0.958473620982669 0.985463527632272 1.40206218835785 0.990839023890334 1.30738947981724 0.855439107394169
AGPS 0 0 0 3.32847e-06 4.94141e-06 1.88426193605275e-06 1 0 0 0 0 0 0.998448082124217 0.995304860959059 0.955471802178535 1.39641941261819 0.98660872036582 0.999384216387138 1.30735279741133 0.855451035882163
SNTA1 0 0 0 5.64021e-06 3.9669e-06 1.17679281284505e-06 1 0 0 0 0 2 0.9973730806277 0.996227467569208 0.971926811086078 1.39641941261819 0.98660872036582 0.982564003058375 1.30728835724352 0.855462958926976
CPA6 0 0 0 1.11606e-10 2.2068e-06 1.70271673046673e-06 1 0 0 0 0 1 0.999999947881432 0.997897969437098 0.959664625909604 1.39641941261819 0.98660872036582 0.990839023890334 1.30728275753218 0.855474875370869
PAX6 0 0 0 1.10737e-06 4.19752e-06 1.95880498115724e-06 1 0 0 0 0 0 0.99948314211222 0.99600898303501 0.953756114278944 1.39641941261819 0.98660872036582 0.999384216387138 1.30728228922562 0.855486785118078
STAC2 0 0 0 4.35282e-06 1.95742e-06 1.18041464323853e-06 2 0 0 1 0 2 0.997971451726273 0.99813508734161 0.971841773098717 1.39298827842256 0.98660872036582 0.982564003058375 1.30724281713262 0.855498688944307
CEL 0 0 0 5.79209e-06 4.4926e-06 1.22565233757681e-06 2 1 0 2 0 3 0.997302535562807 0.995729563947943 0.970780320701334 0.992213604214878 1.40206218835785 0.974553359057078 1.30697525807271 0.855510591356552
OMA1 0 0 0 1.11606e-10 1.47772e-06 1.3948286347323e-06 1 0 0 0 0 2 0.999999947881432 0.998591502801798 0.966822189185885 1.39641941261819 0.98660872036582 0.982564003058375 1.306941442832 0.855522487743682
TIMMDC1 0 0 0 1.3636e-06 1.95528e-06 1.01129842142334e-06 1 0 0 0 0 3 0.999363625209875 0.998137122582455 0.975821336686676 1.39641941261819 0.98660872036582 0.974553359057078 1.3069245199084 0.855534377777538
RLN3 0 0 0 9.35757e-07 1.25649e-06 7.1885920791097e-07 1 0 0 0 0 4 0.999563206074498 0.998802128538785 0.982745683288849 1.39641941261819 0.98660872036582 0.96680150783437 1.30685983889647 0.855546262405363
TRAF7 0 0 0 7.81574e-07 3.4084e-06 2.01435316937978e-06 1 0 0 0 0 0 0.999635149324346 0.996756958276843 0.952479839560948 1.39641941261819 0.98660872036582 0.999384216387138 1.30671206258372 0.855558143270111
LONRF2 0 0 0 9.37772e-06 3.577e-06 1.48716004059907e-06 1 0 0 0 0 1 0.995640013860199 0.996597058963852 0.964669525828383 1.39641941261819 0.98660872036582 0.990839023890334 1.30666552493238 0.85557001837942
MAK16 0 0 0 1.34519e-07 2.39883e-06 1.3661706439131e-06 1 0 0 0 0 2 0.999937185330389 0.997715454873228 0.967491421976224 1.39641941261819 0.98660872036582 0.982564003058375 1.30661674196664 0.855581887782392
PDIA5 0 0 0 1.29761e-06 3.11167e-06 1.81068789996635e-06 1 0 1 0 0 4 0.999394403079323 0.99703849441662 0.957168551261815 1.39641941261819 0.98660872036582 0.994340117915832 1.30657110486128 0.855593751421862
CDC7 0 0 0 5.15101e-07 2.27065e-06 1.36630176137799e-06 1 0 0 0 0 2 0.999759512799408 0.997837276248991 0.967488358897028 1.39641941261819 0.98660872036582 0.982564003058375 1.30653995093356 0.855605609017436
MSRA 0 0 0 1.14375e-06 1.44889e-06 8.37252792413205e-07 0 1 0 0 0 4 0.99946617112796 0.998618946085451 0.979935815101383 0.985463527632272 1.40206218835785 0.96680150783437 1.30650381735178 0.855617460672252
KAT7 0 0 0 1.30901e-07 3.81644e-06 2.01769792248676e-06 1 0 0 0 0 0 0.99993887467879 0.996370059572667 0.95240305114646 1.39641941261819 0.98660872036582 0.999384216387138 1.30649638727618 0.855629305826295
NUTM1 0 0 0 1.11606e-10 1.52705e-06 1.76206540631302e-06 1 0 0 0 0 1 0.999999947881432 0.998544548900675 0.958291710695807 1.39641941261819 0.98660872036582 0.990839023890334 1.30625836383464 0.855641149022971
FBXL20 0 0 0 3.36887e-07 3.77057e-06 1.66709479845446e-06 1 0 0 0 0 1 0.999842703053409 0.996413538651271 0.960489719109926 1.39641941261819 0.98660872036582 0.990839023890334 1.30625495860597 0.855652985648079
SAP130 0 0 0 1.75199e-06 1.00491e-06 2.62556384816192e-06 1 0 1 0 0 2 0.999182518102201 0.999041752511884 0.938561308819299 1.39641941261819 0.98660872036582 1.01198372962338 1.30624749380745 0.85566481578699
BRF2 0 0 0 2.24103e-06 2.26399e-06 1.69098910792863e-06 1 0 0 0 0 1 0.998954571926105 0.997843606642364 0.959936180025705 1.39641941261819 0.98660872036582 0.990839023890334 1.30621452469582 0.855676639946654
CCDC77 0 0 0 2.43467e-07 3.08361e-06 1.82069237034375e-06 2 0 1 0 1 1 0.99988631706951 0.997065125482932 0.956937633665166 2.02750376044662 0.661224843302648 1.02122969537149 1.30614698251905 0.855688458811733
HAAO 0 0 0 1.17696e-06 2.58431e-06 1.25341179989917e-06 2 0 0 1 0 2 0.999450679431742 0.997539226234716 0.970129613549097 1.39298827842256 0.98660872036582 0.982564003058375 1.30609381520946 0.855700272104185
PTER 0 0 0 1.11606e-10 2.88621e-06 9.4883613707937e-07 3 0 0 2 0 3 0.999999947881432 0.997252511438156 0.977295746632752 1.39377147895099 0.98660872036582 0.974553359057078 1.30609049948707 0.855712078849246
ZNF433 0 0 0 1.11606e-10 1.04146e-10 1.48104871591401e-06 1 0 0 0 0 2 0.999999947881432 0.99999990059917 0.964811843764319 1.39641941261819 0.98660872036582 0.982564003058375 1.30606333307807 0.855723879520884
C8orf44-SGK3 0 0 0 1.11606e-10 1.04146e-10 1.60096719768445e-06 0 1 0 0 0 2 0.999999947881432 0.99999990059917 0.962023491004694 0.985463527632272 1.40206218835785 0.982564003058375 1.30603342891088 0.855735674177956
JPH2 0 0 0 1.11606e-10 4.27516e-06 1.21612475641638e-06 2 0 0 1 0 2 0.999999947881432 0.995935449132482 0.971003767699416 1.39298827842256 0.98660872036582 0.982564003058375 1.30588623585868 0.855747465128031
TYSND1 0 0 0 1.36428e-05 2.88148e-06 1.01258932058082e-06 2 0 0 1 0 2 0.993669752620608 0.9972570023116 0.975790891348562 1.39298827842256 0.98660872036582 0.982564003058375 1.30574744718229 0.855759252209337
PPP6R1 0 0 0 5.10329e-06 3.76209e-06 2.1551502353085e-06 1 1 0 1 0 0 0.997622549592962 0.996421577037941 0.949253381354388 0.987484009068443 1.40206218835785 0.999384216387138 1.30563375112523 0.855771034932829
STAM 0 0 0 1.6263e-07 2.30562e-06 1.30036837385859e-06 2 0 0 1 0 2 0.999924059691111 0.997804038189193 0.969030011692514 1.39298827842256 0.98660872036582 0.982564003058375 1.30557782297521 0.855782812169029
ACTR1A 0 0 0 6.37803e-07 5.10889e-06 1.53291509212562e-06 2 0 0 1 0 1 0.99970224365463 0.995146465548909 0.963604742506312 1.39298827842256 0.98660872036582 0.990839023890334 1.30542556940451 0.855794585811552
ZNF668 0 0 0 3.04135e-06 7.30936e-06 1.0766002323044e-06 3 0 0 2 0 2 0.998581761710319 0.993069824557434 0.974282542809185 1.39377147895099 0.98660872036582 0.982564003058375 1.30540631308467 0.855806353255986
CCDC155 0 0 0 2.12068e-06 3.84942e-07 1.79454005123453e-06 1 0 0 0 0 1 0.999010658457733 0.999632725584431 0.957541397538208 1.39641941261819 0.98660872036582 0.990839023890334 1.30536533758155 0.855818114933219
HSPA12A 0 0 0 1.61636e-06 6.37573e-06 1.57009698094716e-06 1 0 0 0 0 1 0.999245755137008 0.993949902101222 0.962740430447909 1.39641941261819 0.98660872036582 0.990839023890334 1.30529882762839 0.855829871348428
FRRS1 0 0 0 1.11606e-10 2.01715e-06 1.63055619323011e-06 1 1 0 1 0 2 0.999999947881432 0.998078284492208 0.961336863898842 0.987484009068443 1.40206218835785 0.982564003058375 1.30526405507647 0.85584162188431
CARNS1 0 0 0 1.24466e-05 1.19011e-06 1.57175748266245e-06 1 0 0 0 0 1 0.994221541255371 0.998865343263517 0.96270185133671 1.39641941261819 0.98660872036582 0.990839023890334 1.30510619380702 0.855853368956394
SUZ12 0 0 0 3.86638e-06 3.23283e-06 2.01825963774264e-06 1 0 0 0 0 0 0.998197735071197 0.996923519989477 0.952390156034118 1.39641941261819 0.98660872036582 0.999384216387138 1.30492825194189 0.855865112960821
CASP6 0 0 0 4.00911e-07 2.52213e-06 6.3059457844753e-07 2 0 0 0 1 1 0.999812815056996 0.997598298202246 0.984846318361622 2.02750376044662 0.661224843302648 0.990839023890334 1.30483860685063 0.855876852171889
SLC38A6 0 0 0 9.66692e-07 2.8242e-06 1.53246162525516e-06 3 0 1 1 1 1 0.9995487727691 0.997311389569631 0.963615288897215 2.01147868473862 0.661224843302648 1.02122969537149 1.3047475288743 0.85588858662167
UBXN11 0 0 0 2.5223e-06 2.28974e-06 1.85208012960638e-06 0 1 0 0 0 1 0.998823516884424 0.99781913144711 0.956213560661895 0.985463527632272 1.40206218835785 0.990839023890334 1.30468725362166 0.855900315711547
SSBP4 0 0 0 1.03126e-05 1.04146e-10 1.67379823973386e-06 1 0 0 0 0 1 0.995207467066737 0.99999990059917 0.960334390413772 1.39641941261819 0.98660872036582 0.990839023890334 1.3046679521132 0.85591203864462
EPB41L1 0 0 0 1.10579e-06 1.04146e-10 2.21088574565135e-06 1 0 0 0 0 0 0.999483879182992 0.99999990059917 0.947979522463933 1.39641941261819 0.98660872036582 0.999384216387138 1.30457190154569 0.85592375692673
TRPS1 0 0 0 1.11606e-10 7.993e-07 2.20246392035665e-06 1 0 0 0 0 0 0.999999947881432 0.999237672596372 0.948171884973643 1.39641941261819 0.98660872036582 0.999384216387138 1.30451525963367 0.85593546979142
ZNF862 0 0 0 5.04513e-06 1.32888e-06 1.98248773717139e-06 2 0 0 1 0 0 0.997649580029588 0.998733199095035 0.953211747203876 1.39298827842256 0.98660872036582 0.999384216387138 1.30449312458702 0.855947176568865
ATF7 0 0 0 8.60045e-09 4.65595e-06 1.34781312467332e-06 1 0 0 0 0 2 0.999995983716214 0.995574947907669 0.967920384559184 1.39641941261819 0.98660872036582 0.982564003058375 1.30446829633481 0.855958877316764
GLYR1 0 0 0 1.42377e-06 3.24277e-06 1.72384504136591e-06 1 0 0 0 0 1 0.999335563468214 0.996914088579452 0.959175613459606 1.39641941261819 0.98660872036582 0.990839023890334 1.30446110781331 0.855970571695613
GAPDHS 0 0 0 2.30706e-06 5.7863e-06 1.26072629619544e-06 1 0 0 0 0 2 0.998923802765166 0.994506291622111 0.969958235771186 1.39641941261819 0.98660872036582 0.982564003058375 1.30441146839942 0.855982260539648
FYB 0 0 0 1.11606e-10 1.87913e-06 2.01126675344262e-06 1 1 0 1 0 1 0.999999947881432 0.99820954997633 0.952550703207574 0.987484009068443 1.40206218835785 0.990839023890334 1.30439838176415 0.855993943139931
SYT16 0 0 0 1.35135e-07 9.87667e-09 1.54101216623686e-06 1 0 0 0 0 2 0.999936897702822 0.999990573421463 0.963416448448449 1.39641941261819 0.98660872036582 0.982564003058375 1.30407999806353 0.856005625459963
PAPSS1 0 0 0 4.64636e-07 7.06118e-06 1.72360358734359e-06 0 1 0 0 0 1 0.999783068431804 0.993303623536277 0.959181200322103 0.985463527632272 1.40206218835785 0.990839023890334 1.30406545639111 0.856017301571741
NMUR1 0 0 0 1.11606e-10 4.03895e-06 7.18353606748085e-07 1 0 0 0 0 4 0.999999947881432 0.996159199080521 0.982757702046846 1.39641941261819 0.98660872036582 0.96680150783437 1.30398720426119 0.85602897272319
ZFP112 0 0 0 1.11606e-10 1.04146e-10 1.54830090530857e-06 1 0 0 0 0 2 0.999999947881432 0.99999990059917 0.963246986852151 1.39641941261819 0.98660872036582 0.982564003058375 1.30394499026573 0.856040638215678
MALT1 0 0 0 2.48368e-06 3.63029e-06 2.06109514738802e-06 1 0 0 0 0 0 0.998841509443712 0.996546529211289 0.951407366675588 1.39641941261819 0.98660872036582 0.999384216387138 1.30392912680296 0.856052297540203
CCT8 0 0 0 5.18725e-07 5.39424e-06 1.32764351441736e-06 1 0 0 0 0 2 0.99975782126198 0.994876704722209 0.968391934215589 1.39641941261819 0.98660872036582 0.982564003058375 1.30387786458091 0.856063951391835
FMO5 0 0 0 1.11606e-10 4.9307e-06 1.27981559560381e-06 3 0 0 2 0 2 0.999999947881432 0.995314991657947 0.969511134213715 1.39377147895099 0.98660872036582 0.982564003058375 1.30379915827509 0.856075600309889
AP1B1 0 0 0 2.97005e-06 1.34562e-05 2.19241444852226e-06 1 0 1 0 0 2 0.99861496373002 0.987312638663311 0.948401481248685 1.39641941261819 0.98660872036582 1.01198372962338 1.30370504762686 0.856087244598568
FAM102A 0 0 0 1.55868e-06 4.14455e-06 9.35702550538635e-07 2 0 0 0 1 0 0.99927265069386 0.996059157598128 0.977606077259785 2.02750376044662 0.661224843302648 0.999384216387138 1.30369603161678 0.856098882604545
DNALI1 0 0 0 1.08585e-06 2.39009e-06 7.7416712679848e-07 1 0 0 0 0 4 0.999493181297053 0.997723760406218 0.981431932103689 1.39641941261819 0.98660872036582 0.96680150783437 1.30361239496918 0.85611051578587
DNAJC14 0 0 0 1.11606e-10 1.13924e-06 1.86647946182063e-06 1 0 0 0 0 1 0.999999947881432 0.998913792735493 0.955881591360672 1.39641941261819 0.98660872036582 0.990839023890334 1.30345491871706 0.856122145583828
ZDHHC17 0 0 0 8.7063e-07 2.06857e-06 1.81577271573465e-06 1 0 0 0 0 1 0.999593593675166 0.99802938934124 0.957051178646988 1.39641941261819 0.98660872036582 0.990839023890334 1.30336449753479 0.85613377069644
ABCF3 0 0 0 2.62842e-06 7.21114e-06 1.99167668530929e-06 2 0 1 1 0 3 0.998774080317776 0.993162340511995 0.953000624873216 1.39298827842256 0.98660872036582 1.00302264858083 1.30311829870923 0.856145394158226
WBP4 0 0 0 1.11606e-10 1.52807e-06 1.07378776169646e-06 2 0 0 1 0 3 0.999999947881432 0.998543578075893 0.974348761217945 1.39298827842256 0.98660872036582 0.974553359057078 1.3031051828448 0.856157011437301
IBA57 0 0 0 6.27659e-06 3.76435e-06 8.79730408313885e-07 2 0 0 0 1 0 0.997077562941347 0.996419434719952 0.978929859085126 2.02750376044662 0.661224843302648 0.999384216387138 1.30306483701646 0.856168623068267
SRSF11 0 0 0 2.27901e-06 3.26148e-06 1.7537753110035e-06 1 0 0 0 0 1 0.998936873483353 0.996896336357436 0.958483354569895 1.39641941261819 0.98660872036582 0.990839023890334 1.30297640001074 0.856180229990668
ME2 0 0 0 1.11606e-10 5.48099e-06 2.11594709867156e-06 2 1 0 2 0 1 0.999999947881432 0.994794721741511 0.950150525395457 0.992213604214878 1.40206218835785 0.990839023890334 1.30287100709174 0.856191832537958
SHROOM1 0 0 0 1.70438e-05 1.94804e-06 1.52465713219083e-06 1 0 0 0 0 1 0.992104313895002 0.998144008222357 0.963796820021845 1.39641941261819 0.98660872036582 0.990839023890334 1.30286663180588 0.856203428751142
LETM1 0 0 0 5.66449e-06 7.09142e-06 1.44287790598619e-06 2 0 0 1 0 1 0.997361802400726 0.993275130184648 0.965701277565486 1.39298827842256 0.98660872036582 0.990839023890334 1.30274859502092 0.856215020843184
ALKBH8 0 0 0 1.11606e-10 5.60342e-06 1.50728179122767e-06 1 0 1 0 0 5 0.999999947881432 0.994679041400668 0.96420110387738 1.39641941261819 0.98660872036582 0.985930030462008 1.30273922933892 0.85622660670731
ABCD2 0 0 0 1.11606e-10 5.71191e-06 1.42704472456911e-06 2 1 0 2 0 3 0.999999947881432 0.994576554033738 0.966070480406423 0.992213604214878 1.40206218835785 0.974553359057078 1.30264202049085 0.856238188054
ADAMTS15 0 0 0 1.01616e-05 1.04146e-10 1.99523857459881e-06 2 0 0 1 0 0 0.995277305402098 0.99999990059917 0.952918802021611 1.39298827842256 0.98660872036582 0.999384216387138 1.30264132654164 0.856249763013855
PLS1 0 0 0 1.11606e-10 4.25202e-06 1.66804892068679e-06 2 0 0 1 0 1 0.999999947881432 0.995957364256731 0.960467608975839 1.39298827842256 0.98660872036582 0.990839023890334 1.30262366045553 0.856261331921473
HTR3A 0 0 0 1.11606e-10 4.20714e-06 1.28958154823554e-06 1 1 0 1 0 3 0.999999947881432 0.995999871238746 0.969282488730863 0.987484009068443 1.40206218835785 0.974553359057078 1.30260457102889 0.856272894809479
ENOX1 0 0 0 4.19711e-07 5.86563e-06 2.20612608999041e-06 1 0 1 0 0 3 0.999804039091654 0.994431373769938 0.948088232201848 1.39641941261819 0.98660872036582 1.00302264858083 1.3025968620609 0.856284451462168
ABCE1 0 0 0 1.11606e-10 4.27255e-06 2.24632378585178e-06 0 1 0 0 0 0 0.999999947881432 0.995937920930553 0.947170558965871 0.985463527632272 1.40206218835785 0.999384216387138 1.30256905147658 0.856296002274409
PCSK9 0 0 0 2.00387e-06 2.84995e-06 1.34175416548061e-06 2 0 0 1 0 2 0.999065101330939 0.997286939289759 0.968062011450179 1.39298827842256 0.98660872036582 0.982564003058375 1.30247788861318 0.856307548478905
SLC7A14 0 0 0 1.11606e-10 5.08368e-06 1.29344742417274e-06 2 0 0 1 0 2 0.999999947881432 0.995170305005897 0.969191995420445 1.39298827842256 0.98660872036582 0.982564003058375 1.30244821749316 0.856319088888001
PTPDC1 0 0 0 1.29329e-06 4.16874e-06 2.00897314752804e-06 2 0 0 1 0 0 0.999396418002805 0.996036243601143 0.952603367849996 1.39298827842256 0.98660872036582 0.999384216387138 1.30241665369498 0.856330623543156
RAG2 0 0 0 1.11606e-10 3.39617e-06 7.0902198684527e-07 3 0 0 1 1 0 0.999999947881432 0.996768559047841 0.982979555395171 2.01147868473862 0.661224843302648 0.999384216387138 1.30237447677343 0.856342152654667
ZNF254 0 0 0 7.01117e-08 1.04146e-10 1.25947584759151e-06 1 0 0 0 0 3 0.999967259815153 0.99999990059917 0.96998753124885 1.39641941261819 0.98660872036582 0.974553359057078 1.30232188710783 0.85635367642872
PTPRC 0 0 0 1.11606e-10 3.63789e-07 3.58176293608117e-06 1 0 1 0 0 0 0.999999947881432 0.99965290105257 0.91723785085561 1.39641941261819 0.98660872036582 1.03076711477341 1.30212464275215 0.856365197669648
RIOK2 0 0 0 3.75824e-07 5.77132e-06 1.29332727563719e-06 3 0 0 2 0 2 0.999824526078021 0.994520439681493 0.969194807743547 1.39377147895099 0.98660872036582 0.982564003058375 1.30210483175826 0.856376712946142
