"Gene","mut.rate","dn.LoF","case.LoF","ctrl.LoF","trans.LoF","ntrans.LoF","dn.mis3","case.mis3","ctrl.mis3","trans.mis3","ntrans.mis3","BF","pval.TADA","qvalue"
"MMP26",9.5e-06,0,0,0,0,0,0,2,2,3,1,0.494682735355667,0.522823058446757,0.926605024204418
"ZNF746",3.27e-05,0,0,1,0,0,0,4,7,2,3,0.494677326145342,0.522838003736322,0.926609390153476
"RGL4",2.08e-05,0,0,2,1,1,0,7,26,5,5,0.494659498948293,0.522851347744863,0.926613755320719
"NSA2",9.53e-06,0,0,0,0,0,0,0,4,0,0,0.494633716105306,0.522925540432346,0.926618119755068
"REEP1",9.43e-06,0,0,0,0,0,0,0,2,1,2,0.494628221851531,0.522958633573525,0.926622483332607
"NDUFV2",8.53e-06,0,0,1,0,1,0,1,3,2,3,0.494582428906177,0.523074993327996,0.926626846300152
"SART3",4.61e-05,0,1,2,0,0,0,3,26,8,8,0.494549441332045,0.523131038163864,0.926631208579555
"MAPK1IP1L",9.47e-06,0,0,0,0,0,0,0,2,1,3,0.494543195865129,0.523147050974113,0.926635570007444
"C16orf80",9.43e-06,0,0,0,0,0,0,0,2,1,1,0.494531372963199,0.523206832132373,0.926639930618195
"ATOH7",9.49e-06,0,0,0,0,0,0,0,2,0,0,0.494503206577326,0.523243661595943,0.926644290512009
"SSX3",8.48e-06,0,0,0,0,0,0,0,0,0,0,0.49450017080029,0.523307179076595,0.92664864953543
"RHOBTB1",3.29e-05,0,0,1,0,0,0,4,15,1,2,0.494445333174167,0.523437950360288,0.926653008005468
"CXorf21",9.53e-06,0,0,0,0,0,0,0,3,0,0,0.494432964524226,0.523472644782493,0.92665736566264
"PNPO",8.8e-06,0,0,2,0,0,0,1,10,1,1,0.494426436159686,0.523483853749666,0.926661722471493
"ARL2",9.5e-06,0,0,0,0,0,0,1,4,0,1,0.494373404448933,0.52361142247131,0.926666078716547
"TAGLN2",9.46e-06,0,0,0,0,0,0,0,1,1,2,0.494361578786878,0.523663197224446,0.926670434146119
"AIM1L",4.71e-05,0,1,4,2,1,0,11,34,4,7,0.494349839479777,0.523712303175874,0.926674788759931
"NRN1",9.48e-06,0,0,0,0,0,0,0,0,2,0,0.49431151072095,0.523794502268481,0.92667914272072
"MORN5",8.61e-06,0,0,2,0,0,0,2,4,0,0,0.494304537055764,0.523824926607953,0.926683495837094
"FKBP7",8.68e-06,0,0,2,0,0,0,3,11,0,0,0.494292409628342,0.523836669335468,0.926687848140801
"OR6C4",1.009e-05,0,0,0,0,0,0,3,2,5,1,0.494284864026239,0.523858553509474,0.926692199604098
"RPL17",8.52e-06,0,0,0,0,0,0,0,0,0,0,0.494273590779972,0.523947691486523,0.926696550250012
"RPRM",9.47e-06,0,0,0,0,0,0,1,2,2,0,0.494251210478123,0.52397010942087,0.926700900146633
"CAPZA2",9.47e-06,0,0,0,0,0,0,0,1,1,0,0.494245127646479,0.523995729917267,0.926705249194658
"TMEM219",9.4e-06,0,0,0,0,0,0,1,3,3,3,0.494240123563366,0.524028823058447,0.926709597387758
"PRR18",9.6e-06,0,0,0,0,0,0,0,4,0,0,0.494237586122133,0.524048038430745,0.926713944711134
"C16orf45",9.35e-06,0,0,0,0,0,0,3,9,2,2,0.49423430627232,0.524062449959968,0.926718291169583
"CWC15",8.53e-06,0,0,0,0,0,0,0,0,0,0,0.494216963422011,0.524143581531892,0.92672263684922
"NCS1",9.55e-06,0,0,0,0,0,0,0,2,0,0,0.494163721421499,0.524263143848412,0.92672698196942
"TNFSF8",9.53e-06,0,0,0,0,0,0,1,1,2,0,0.494111672942158,0.524391246330398,0.926731326523069
"SUGP1",3.28e-05,0,0,1,0,0,0,4,6,1,4,0.494109497010016,0.524401387776888,0.926735670205971
"PSMA3",9.56e-06,0,0,0,0,0,0,0,1,0,1,0.494107165212981,0.524439284761142,0.926740013019341
"RNF103-CHMP3",8.73e-06,0,0,2,0,0,0,1,5,0,0,0.494095617880888,0.524473445423005,0.926744355019677
"ACSF3",3.26e-05,0,0,1,0,0,0,3,22,9,3,0.494086452678734,0.524487323191887,0.926748696192692
"WFDC3",9.48e-06,0,0,0,0,0,0,3,7,0,2,0.494043069072427,0.524579663730985,0.926753036747391
"CENPV",9.48e-06,0,0,0,0,0,0,0,3,3,0,0.494039387890861,0.524599412863624,0.926757376441779
"MMADHC",9.48e-06,0,0,0,0,0,0,2,2,0,1,0.494023094302476,0.524619695756605,0.926761715353048
"BCL7B",9.51e-06,0,0,0,0,0,0,0,1,1,0,0.494018889622338,0.524657592740859,0.926766053407708
"ALG1L2",8.57e-06,0,0,0,0,0,0,0,0,0,0,0.49399052455006,0.52486042167067,0.926770390753355
"C14orf176",8.57e-06,0,0,0,0,0,0,0,0,0,0,0.49399052455006,0.52486042167067,0.926774727217248
"LOC100287718",8.57e-06,0,0,0,0,0,0,0,0,0,0,0.49399052455006,0.52486042167067,0.926779062799656
"IL12A",9.52e-06,0,0,0,0,0,0,1,2,0,0,0.493969986421817,0.524931411796104,0.926783397626055
"PDCD1LG2",9.6e-06,0,0,0,0,0,0,3,5,5,4,0.493954163477502,0.524995463037096,0.926787731667932
"CSNK2B",9.59e-06,0,0,0,0,0,0,0,1,0,1,0.493937538826924,0.525047771550574,0.926792064930413
"FAM192A",9.66e-06,0,0,0,0,0,0,0,3,0,1,0.493898320780395,0.52515292233787,0.926796397551431
"SPATA25",9.63e-06,0,0,0,0,0,0,0,3,0,0,0.493867399827515,0.525274085935415,0.92680072948062
"TNFAIP8L3",1.056e-05,0,0,0,0,0,0,2,16,0,4,0.493846568129477,0.525300240192154,0.926805060656717
"AP5B1",3.32e-05,0,0,1,0,0,0,0,6,0,0,0.493844848623428,0.525323191886843,0.926809390963506
"CHMP3",7.78e-06,0,0,2,0,0,0,0,0,0,0,0.49383025554705,0.525357886309047,0.926813720479679
"EBP",9.59e-06,0,0,0,0,0,0,0,1,0,0,0.49382576201524,0.525401654657059,0.926818049143956
"SRSF3",8.6e-06,0,0,0,0,0,0,0,0,0,0,0.493820769457315,0.525454496930878,0.926822376959635
"GSTM1",8.61e-06,0,0,0,0,0,0,0,0,0,0,0.49376419852822,0.525701627969042,0.9268267042411
"LOC388946",8.61e-06,0,0,0,0,0,0,0,0,0,0,0.49376419852822,0.525701627969042,0.926831030644018
"VGLL2",9.55e-06,0,0,0,0,0,0,3,3,3,4,0.493720715872239,0.525792367227115,0.926835356433424
"CHCHD1",7.8e-06,0,0,0,0,2,0,0,0,0,0,0.493717025204983,0.525824392847611,0.926839681367234
"HLX",3.3e-05,0,0,1,0,0,0,0,7,3,3,0.493698451421219,0.525879903923139,0.926844005536316
"APOBEC2",9.57e-06,0,0,0,0,0,0,3,8,0,2,0.493690587552739,0.525936482519349,0.926848328875708
"CCDC12",8.85e-06,0,0,2,0,0,0,3,5,3,0,0.493666717938201,0.525991993594876,0.926852651483084
"LHFP",8.73e-06,0,0,2,0,0,0,1,3,1,2,0.493662996288386,0.526002668801708,0.926856973236046
"MOB3B",9.67e-06,0,0,0,0,0,0,0,3,0,0,0.493641371013562,0.526077929009875,0.926861294243805
"HYLS1",1.115e-05,0,2,4,0,1,0,1,10,1,0,0.493623864864484,0.526129170002669,0.926865614481525
"C19orf10",9.56e-06,0,0,0,0,0,0,1,3,1,2,0.493601444160151,0.526207632772885,0.92686993397934
"CLDND1",9.56e-06,0,0,0,0,0,0,1,2,1,1,0.493570938651237,0.526296770749933,0.92687425278666
"BCL10",8.89e-06,0,0,1,0,1,0,1,1,3,0,0.493563242426552,0.526341606618628,0.926878570764949
"UROS",9.96e-06,0,0,0,0,0,0,1,6,0,5,0.493554840448104,0.526356018147852,0.92688288791875
"OR52A1",1.051e-05,0,0,0,0,0,0,0,11,0,3,0.493546794785388,0.526369895916733,0.926887204246147
"CRYGA",9.55e-06,0,0,0,0,0,0,1,2,2,2,0.493533138042907,0.526435014678409,0.926891519781515
"YWHAB",9.69e-06,0,0,0,0,0,0,0,3,0,0,0.493528398804382,0.52645529757139,0.926895834470869
"RPL7",9.61e-06,0,0,0,0,0,0,1,0,0,0,0.493490320452281,0.526502268481452,0.926900148517168
"OR4C12",9.73e-06,0,0,0,0,0,0,0,4,1,3,0.493489211857873,0.526522551374433,0.926904461695856
"PPAP2A",9.73e-06,0,0,0,0,0,0,1,7,0,0,0.493489211857873,0.526522551374433,0.926908774000458
"NKX2-6",8.66e-06,0,0,0,0,0,0,0,0,0,0,0.493481449603584,0.526581798772351,0.926913085478418
"OR5AN1",9.57e-06,0,0,0,0,0,0,1,3,4,3,0.493466926112277,0.526651721377102,0.926917396171081
"INO80C",9.91e-06,0,0,0,0,0,0,1,7,0,3,0.493429456191157,0.526725914064585,0.926921706218128
"ORM2",9.53e-06,0,0,0,0,0,0,3,4,1,3,0.493424594761137,0.526736055511075,0.926926015421617
"RCN2",9.6e-06,0,0,0,0,0,0,2,2,2,2,0.493404500975731,0.52678089137977,0.926930323874351
"COPB1",3.328e-05,0,0,1,0,0,0,3,18,2,2,0.493392503730382,0.526801174272752,0.926934631527372
"LMTK2",7.41e-05,0,1,0,0,1,0,6,20,3,9,0.493369842993714,0.526816119562317,0.926938938445697
"TSNAX",9.8e-06,0,0,0,0,0,0,0,5,0,0,0.493352362367708,0.526866826794769,0.926943244598088
"OR2B3",9.86e-06,0,0,0,0,0,0,1,9,0,0,0.493348495235328,0.526879637042968,0.926947549902097
"CLDN12",9.63e-06,0,0,0,0,0,0,0,2,1,0,0.493348480240106,0.526952762209768,0.92695185433459
"NUCKS1",9.63e-06,0,0,0,0,0,0,1,2,0,0,0.493348480240106,0.526952762209768,0.92695615789574
"TSTD2",1.841e-05,0,4,9,2,2,0,5,16,6,3,0.493320699665063,0.527013077128369,0.926960460754481
"DLG1",3.366e-05,0,0,1,0,0,0,11,16,5,4,0.493301992079683,0.527029089938618,0.926964762855946
"TSPAN2",9.83e-06,0,0,0,0,0,0,2,11,1,3,0.493290671886625,0.527042433947158,0.92696906415552
"C6orf94",8.7e-06,0,0,0,0,0,0,0,0,0,0,0.493255377271805,0.527175340272218,0.926973364798965
"CALB1",9.65e-06,0,0,0,0,0,0,0,0,1,1,0.493227943180511,0.527240459033894,0.926977664738774
"ORC3",2.427e-05,0,2,6,1,0,0,4,11,10,5,0.493203287468046,0.527269282092341,0.9269819639583
"C16orf72",9.69e-06,0,0,0,0,0,0,1,3,0,1,0.493158489293128,0.527430477715506,0.926986262579986
"STX7",8.85e-06,0,0,2,0,0,0,1,1,0,1,0.493127179104385,0.527516946890846,0.926990560522178
"HSPB1",9.8e-06,0,0,0,0,0,0,0,4,0,0,0.493107686354943,0.527589004536963,0.92699485771339
"SSU72",9.74e-06,0,0,0,0,0,0,0,1,0,1,0.493090356474111,0.527672271150254,0.926999154140729
"MYL6B",9.61e-06,0,0,0,0,0,0,3,4,1,2,0.493053558557183,0.527771016813451,0.927003449922512
"FAM213A",8.74e-06,0,0,0,0,0,0,0,0,0,0,0.493029417592265,0.527839871897518,0.927007744982171
"COMTD1",9.7e-06,0,0,0,0,0,0,1,3,0,0,0.493005506001276,0.527927942353883,0.927012039318536
"FAM203A",8.75e-06,0,0,0,0,0,0,0,0,0,0,0.492972945267168,0.528057646116894,0.927016332984271
"TEX26",9.7e-06,0,0,0,0,0,0,1,2,0,0,0.492953419196255,0.528116893514812,0.927020625900551
"RER1",9.68e-06,0,0,0,0,0,0,2,1,0,1,0.492944979066596,0.528147317854283,0.927024918000392
"DDX24",3.307e-05,0,0,1,0,0,0,8,14,2,1,0.492926493029861,0.52818948492127,0.927029209344941
"CNOT8",9.75e-06,0,0,0,0,0,0,0,1,0,0,0.492922361545632,0.52823271950894,0.927033499847419
"RPS11",8.76e-06,0,0,0,0,0,0,0,0,0,0,0.492916479978084,0.528313317320523,0.927037789518688
"BOLA1",9.76e-06,0,0,0,0,0,0,4,3,1,1,0.492895741356729,0.528367760875367,0.927042078449035
"MSANTD1",9.71e-06,0,0,0,0,0,0,1,1,0,0,0.492889387889553,0.528395516413131,0.927046366551519
"NPM2",8.8e-06,0,0,1,0,1,0,3,6,1,2,0.492885175279003,0.528405124099279,0.927050653813417
"BTN2A2",2.158e-05,0,0,2,1,1,0,3,20,4,5,0.492881128641236,0.528424873231919,0.927054940233981
"IER3",9.74e-06,0,0,0,0,0,0,0,4,1,0,0.492876393381423,0.528443021083533,0.927059225817635
"SPACA3",1.031e-05,0,0,0,0,0,0,0,4,0,7,0.49287559529722,0.528443554843875,0.927063510540786
"TWIST1",7.95e-06,0,0,2,0,0,0,0,0,0,0,0.492868697305278,0.528476114224713,0.927067794440638
"CD47",9.8e-06,0,0,0,0,0,0,0,4,1,2,0.492864284216264,0.528501200960769,0.927072077502393
"OXT",9.72e-06,0,0,0,0,0,0,1,1,0,0,0.492832986586917,0.52861115559114,0.927076359889096
"HLA-DQA2",9.7e-06,0,0,0,0,0,0,2,2,0,0,0.492832167362502,0.528640512409928,0.927080641416418
"PKD2L1",3.1e-05,0,2,12,5,0,0,8,27,8,10,0.492792864882795,0.528692287163064,0.927084922317597
"FAM127C",8.79e-06,0,0,0,0,0,0,0,0,0,0,0.492747126317425,0.528995463037096,0.927089202631786
"H2AFB2",8.79e-06,0,0,0,0,0,0,0,0,0,0,0.492747126317425,0.528995463037096,0.927093482082312
"SEC22B",8.79e-06,0,0,0,0,0,0,0,0,0,0,0.492747126317425,0.528995463037096,0.927097760669436
"TMED7",8.79e-06,0,0,0,0,0,0,0,0,0,0,0.492747126317425,0.528995463037096,0.92710203839342
"CXorf57",3.324e-05,0,0,1,0,0,0,0,2,0,0,0.492734354433787,0.529041366426474,0.927106315331809
"HSPB8",8.88e-06,0,0,2,0,0,0,0,7,3,1,0.492693458358859,0.529219642380571,0.927110591655005
"TAF9",9.74e-06,0,0,0,0,0,0,1,5,1,1,0.492667492633604,0.529294902588738,0.927114867272868
"CNTD2",9.73e-06,0,0,0,0,0,0,2,2,0,0,0.492663002456814,0.529309847878303,0.9271191420557
"SNX6",9.72e-06,0,0,0,0,0,0,0,4,2,0,0.49266099707119,0.529327995729917,0.927123415988724
"SSX2B",8.81e-06,0,0,0,0,0,0,0,0,0,0,0.492634259039655,0.52942514011209,0.927127689221783
"KIAA1804",3.319e-05,0,0,1,0,0,0,2,1,0,0,0.492622071320633,0.529437416599947,0.927131961667094
"MCTP1",3.49e-05,0,0,4,2,0,0,6,5,4,3,0.492589182910087,0.529481184947958,0.927136233450073
"TIMM23",9.77e-06,0,0,0,0,0,0,0,2,1,0,0.492558702235486,0.529532959701094,0.927140504556361
"PSMB2",9.77e-06,0,0,0,0,0,0,0,1,1,0,0.492551085356332,0.529572991726715,0.927144774847936
"RTP4",9.2e-06,0,0,2,0,0,0,1,8,1,4,0.492514423894251,0.529639178009074,0.927149044500623
"RSPO3",9.72e-06,0,0,0,0,0,0,1,5,2,0,0.492507924478596,0.529668534827862,0.927153313332299
"RNASET2",8.93e-06,0,0,2,0,0,0,0,1,2,3,0.492496007225751,0.52969095276221,0.927157581375957
"PGP",9.79e-06,0,0,0,0,0,0,0,0,1,0,0.49247483202391,0.529752868961836,0.927161848687785
"C12orf26",2.205e-05,0,0,3,1,0,0,2,12,0,4,0.492420715600428,0.52987029623699,0.927166115467061
"FGF9",9.86e-06,0,0,0,0,0,0,0,1,0,1,0.492413748549493,0.529904990659194,0.927170381429062
"TMEM165",9.8e-06,0,0,0,0,0,0,0,1,1,1,0.49238964307483,0.529994128636242,0.927174646677578
"OR4X2",9.84e-06,0,0,0,0,0,0,1,10,2,1,0.492367573871378,0.530037896984254,0.927178911200523
"KCTD6",9.85e-06,0,0,0,0,0,0,0,1,0,0,0.492358649221341,0.530107819589005,0.927183174918719
"SSX4",8.86e-06,0,0,0,0,0,0,0,0,0,0,0.492352213859208,0.530212970376301,0.927187437817375
"SSX4B",8.86e-06,0,0,0,0,0,0,0,0,0,0,0.492352213859208,0.530212970376301,0.927191699857873
"TCF23",1.026e-05,0,0,0,0,0,0,1,10,0,2,0.492314776428887,0.530314384841206,0.927195961266541
"IFIH1",3.59e-05,0,7,12,2,3,0,7,35,20,20,0.492287213717318,0.530346410461703,0.927200221983949
"FAM127A",8.88e-06,0,0,0,0,0,0,0,0,0,0,0.492239444972703,0.530464371497198,0.927204482132297
"MAP7D3",3.336e-05,0,0,1,0,0,0,0,3,0,0,0.492229149479031,0.530484120629837,0.927208741485539
"AASS",3.412e-05,0,2,4,0,0,0,10,20,2,4,0.492215694709705,0.530525753936482,0.927213000062985
"PTGDR2",9.96e-06,0,0,0,0,0,0,0,4,0,0,0.492205789491838,0.530573792367227,0.927217257843444
"TNFSF12",9.82e-06,0,0,0,0,0,0,1,2,1,0,0.492155886584577,0.530647451294369,0.927221515068547
"MSGN1",9.15e-06,0,0,2,0,0,0,0,3,0,1,0.49215256997274,0.530659194021884,0.927225771457338
"STON2",3.68e-05,0,4,7,0,0,0,2,22,8,7,0.492127130874626,0.530675740592474,0.927230027143554
"TAS2R43",8.9e-06,0,0,0,0,0,0,0,0,0,0,0.492126704180918,0.53078089137977,0.927234281976499
"VWC2L",8.9e-06,0,0,0,0,0,0,0,0,0,0,0.492126704180918,0.53078089137977,0.927238535953858
"DAZL",9.82e-06,0,0,0,0,0,0,2,8,1,1,0.49212443601488,0.530793701627969,0.92724278908957
"SSPN",8.97e-06,0,0,2,0,0,0,1,7,2,0,0.492118757496473,0.530819322124366,0.927247041404458
"MED18",8.93e-06,0,0,2,0,0,0,2,11,3,2,0.492100988624589,0.530879103282626,0.927251292971686
"C11orf57",9.9e-06,0,0,0,0,0,0,0,0,0,1,0.492077056048989,0.530940485721911,0.927255543828647
"ULBP2",9.92e-06,0,0,0,0,0,0,0,2,0,0,0.492075823344178,0.530967707499333,0.927259793838683
"ANKRD7",8.99e-06,0,0,2,0,0,0,3,8,0,0,0.492073159872499,0.530974112623432,0.927264043010676
"NCBP2",8.91e-06,0,0,0,0,0,0,0,0,0,0,0.492070344318178,0.531027488657593,0.927268291345795
"ATF1",9.85e-06,0,0,0,0,0,0,1,5,1,1,0.49204776203746,0.531074459567654,0.927272538963444
"KRTAP4-9",8.92e-06,0,0,0,0,0,0,0,0,0,0,0.492013991476273,0.531264478249266,0.927276785931274
"LOC729020",8.92e-06,0,0,0,0,0,0,0,0,0,0,0.492013991476273,0.531264478249266,0.927281032045957
"SLC7A1",3.34e-05,0,0,1,0,0,0,0,6,1,0,0.491965896709462,0.531338137176408,0.927285277597574
"ORM1",9.92e-06,0,0,0,0,0,0,0,1,0,0,0.491964467833983,0.531376567921004,0.92728952230511
"C9orf106",8.93e-06,0,0,0,0,0,0,0,0,0,0,0.491957645654258,0.531488657592741,0.927293766201312
"SAP30",8.93e-06,0,0,0,0,0,0,0,0,0,0,0.491957645654258,0.531488657592741,0.927298009245326
"CDH7",3.34e-05,0,0,1,0,0,0,2,15,2,0,0.491955566397133,0.531500934080598,0.927302251449933
"TMEM139",9.03e-06,0,0,2,0,0,0,2,2,1,1,0.491955513355298,0.531505204163331,0.927306492803183
"BTLA",9.09e-06,0,0,2,0,0,0,0,4,1,0,0.49192194554172,0.531593808380037,0.927310733507175
"MRPL12",9.95e-06,0,0,0,0,0,0,0,2,0,0,0.491906955341442,0.531650386976248,0.927314973450232
"H2AFB1",8.94e-06,0,0,0,0,0,0,0,0,0,0,0.491901306851187,0.531765679210035,0.927319212576333
"H2AFB3",8.94e-06,0,0,0,0,0,0,0,0,0,0,0.491901306851187,0.531765679210035,0.927323450851717
"SDF2",9.38e-06,0,0,2,0,0,0,1,12,1,1,0.491891927511882,0.531811048839071,0.927327688333104
"LURAP1L",9.97e-06,0,0,0,0,0,0,2,9,0,0,0.491883268976958,0.531846810781959,0.927331925016394
"TBC1D14",3.33e-05,0,0,1,0,0,0,2,7,5,2,0.491879817831721,0.531851614625033,0.927336160870485
"DAPP1",9.13e-06,0,0,2,0,0,0,1,3,0,2,0.49183730783602,0.531975447024286,0.927340396130697
"RNF222",8.96e-06,0,0,0,0,0,0,0,0,0,0,0.491788650298083,0.532093941820123,0.927344630834203
"LAPTM4A",9.96e-06,0,0,0,0,0,0,0,3,1,2,0.491777860690614,0.532127034961302,0.927348864753315
"ADAM8",3.46e-05,0,1,4,1,0,0,2,9,0,0,0.491732848711291,0.53223271950894,0.92735309809417
"FUNDC2",8.97e-06,0,0,0,0,0,0,0,0,0,0,0.491732332546156,0.532285028022418,0.927357330589254
"PRKRA",9.93e-06,0,0,0,0,0,0,1,1,0,2,0.491709732270254,0.532362423271951,0.92736156237167
"CD40LG",9.99e-06,0,0,0,0,0,0,0,2,0,0,0.491681896050793,0.532460101414465,0.927365793473123
"CIRBP",9.9e-06,0,0,0,0,0,0,0,3,3,0,0.491670508230723,0.53248839071257,0.927370023794895
"ZC3H8",9.05e-06,0,0,2,0,0,0,2,3,1,2,0.491666854053423,0.532495863357353,0.927374253290712
"METTL6",9.13e-06,0,0,1,0,1,0,1,0,1,0,0.491663164899066,0.532502802241793,0.927378481961033
"LGR6",4.61e-05,0,0,2,1,0,0,9,24,10,15,0.491635654890844,0.532563117160395,0.927382709949328
"ADTRP",9.18e-06,0,0,2,0,0,0,0,2,0,0,0.49162859588506,0.53258126501201,0.927386937132854
"PFN3",1e-05,0,0,0,0,0,0,0,2,0,0,0.49162564873011,0.532607419268748,0.927391163487135
"PSMA1",9.94e-06,0,0,0,0,0,0,1,1,0,1,0.49160153441711,0.532657592740859,0.92739538913965
"CNOT7",9.92e-06,0,0,0,0,0,0,2,2,0,0,0.491593090331989,0.532676808113157,0.92739961399643
"TREX2",9.99e-06,0,0,0,0,0,0,0,1,0,0,0.491570629685346,0.532774486255671,0.927403838141947
"TSC22D3",9.99e-06,0,0,0,0,0,0,0,1,0,0,0.491570629685346,0.532774486255671,0.92740806144145
"N4BP2L1",1.001e-05,0,0,0,0,0,0,0,2,0,0,0.491569408408331,0.532823592207099,0.927412283902532
"RESP18",9e-06,0,0,0,0,0,0,0,0,0,0,0.491563421377517,0.532962369895917,0.927416505554075
"SYCE1L",9e-06,0,0,0,0,0,0,0,0,0,0,0.491563421377517,0.532962369895917,0.927420726360358
"GP9",9.98e-06,0,0,0,0,0,0,1,4,0,0,0.49152477403154,0.533102215105418,0.927424946553772
"RAB12",9.96e-06,0,0,0,0,0,0,0,1,1,0,0.491481459178809,0.533211635975447,0.927429166162535
"RABL2A",1.001e-05,0,0,0,0,0,0,0,1,0,0,0.491458167498552,0.533282092340539,0.927433385066576
"RNF138",9.94e-06,0,0,0,0,0,0,1,1,2,2,0.491445545834956,0.533304510274887,0.927437603202036
"LOH12CR1",9.98e-06,0,0,0,0,0,0,0,2,1,0,0.491376612607245,0.533444355484388,0.927441820907254
"OSTM1",9.98e-06,0,0,0,0,0,0,1,0,0,2,0.491376612607245,0.533444355484388,0.927446037768509
"SNRPB",9.99e-06,0,0,0,0,0,0,0,2,1,1,0.491372313901965,0.533472644782493,0.927450253811859
"PQLC3",9.96e-06,0,0,0,0,0,0,1,1,1,1,0.491368167872153,0.533518548171871,0.927454469036634
"TNNI2",1.043e-05,0,0,0,0,0,0,1,10,0,2,0.491358552397762,0.533537763544169,0.927458683475907
"FAM219A",1.005e-05,0,0,0,0,0,0,0,2,0,0,0.491344517091407,0.533661595943421,0.927462897156437
"UBE2M",1e-05,0,0,0,0,0,0,1,3,0,0,0.491316101996795,0.533742193755004,0.927467110164741
"SGCD",1.071e-05,0,0,0,0,0,0,0,14,3,6,0.491261316480046,0.53386709367494,0.927471322659247
"OR5B12",1.001e-05,0,0,0,0,0,0,1,3,0,0,0.491259897086122,0.533888444088604,0.92747553431994
"CD274",1.013e-05,0,0,0,0,0,0,1,8,1,2,0.491242201206419,0.533945022684814,0.927479745244709
"FAM127B",9.06e-06,0,0,0,0,0,0,0,0,0,0,0.491225788347212,0.534045369629037,0.927483955426081
"ETFDH",2.156e-05,0,1,2,0,1,0,3,14,4,5,0.491217521540755,0.534065652522018,0.927488164815419
"OR11H12",1.006e-05,0,0,0,0,0,0,0,1,0,0,0.491177134451686,0.534260475046704,0.927492373605594
"CBFB",1.002e-05,0,0,0,0,0,0,0,0,1,1,0.491144207604705,0.534349613023752,0.927496581752049
"RPL13A",1.007e-05,0,0,0,0,0,0,0,1,0,0,0.491120948821079,0.534417934347478,0.927500789197009
"HDHD1",1.009e-05,0,0,0,0,0,0,0,2,0,0,0.491119737681516,0.534443554843875,0.927504995808497
"FAM210A",1.008e-05,0,0,0,0,0,0,1,5,0,0,0.491103202619974,0.534487323191887,0.92750920167863
"MARCKSL1",1.008e-05,0,0,0,0,0,0,0,3,1,2,0.491103202619974,0.534487323191887,0.927513406708512
"H1F0",1.008e-05,0,0,0,0,0,0,0,0,0,1,0.49106477018119,0.534602615425674,0.927517611128748
"NDUFAB1",9.09e-06,0,0,0,0,0,0,0,0,0,0,0.491057066434473,0.534713103816386,0.927521814755362
"VCX2",9.09e-06,0,0,0,0,0,0,0,0,0,0,0.491057066434473,0.534713103816386,0.927526017542425
"VDAC3",1.001e-05,0,0,0,0,0,0,2,6,1,3,0.491055789921096,0.534722177742194,0.927530219497839
"HOXC6",1.009e-05,0,0,0,0,0,0,1,3,0,2,0.491047026573676,0.534749933279957,0.927534420666708
"TMEM91",9.36e-06,0,0,2,0,0,0,0,2,0,2,0.490970720378926,0.53484707766213,0.927538621453901
"TMEM200B",1.008e-05,0,0,0,0,0,0,0,4,1,0,0.490962789669849,0.534882305844676,0.927542821449952
"NHLH1",1.006e-05,0,0,0,0,0,0,0,0,1,0,0.490955858665444,0.534921270349613,0.927547020649111
"RCN1",1.01e-05,0,0,0,0,0,0,0,1,0,0,0.490952433869811,0.534955964771818,0.927551219030618
"NANOG",1.016e-05,0,0,0,0,0,0,0,3,0,0,0.490881631090752,0.535100613824393,0.927555416998205
"TMEM98",1.012e-05,0,0,0,0,0,0,3,3,2,1,0.490869785716284,0.535113957832933,0.92755961419897
"GGPS1",1.008e-05,0,0,0,0,0,0,1,2,0,0,0.490814797645771,0.535180677875634,0.92756381089145
"C20orf118",1.026e-05,0,0,0,0,0,0,2,8,0,3,0.490814628188731,0.535194021884174,0.927568006747616
"TAS2R31",1.015e-05,0,0,0,0,0,0,0,2,0,0,0.490782778260435,0.535325326928209,0.927572201957361
"LOC650293",9.14e-06,0,0,0,0,0,0,0,0,0,0,0.490776003310066,0.535437950360288,0.927576396370792
"NOTCH2NL",9.14e-06,0,0,0,0,0,0,0,0,0,0,0.490776003310066,0.535437950360288,0.927580589947599
"PRDX5",1.026e-05,0,0,0,0,0,0,0,4,0,1,0.490762956982745,0.535449693087804,0.927584782766106
"PDGFA",1.014e-05,0,0,0,0,0,0,1,3,4,1,0.490757498515722,0.535459834534294,0.927588974781137
"TAS2R1",1.069e-05,0,0,0,0,0,0,0,7,0,4,0.490738616682095,0.535494528956499,0.927593166073245
"TMEM55B",1.024e-05,0,0,0,0,0,0,6,9,3,1,0.490722846873676,0.535530824659728,0.927597356624031
"SGTB",1.019e-05,0,0,0,0,0,0,0,3,0,0,0.490713213460701,0.535560715238858,0.927601546397006
"CDH13",3.33e-05,0,0,1,0,0,0,10,31,4,7,0.490707882564688,0.535572991726715,0.92760573536667
"TAF10",1.011e-05,0,0,0,0,0,0,1,3,0,0,0.490698232469464,0.535611956231652,0.927609923559093
"SSR1",1.02e-05,0,0,0,0,0,0,0,2,0,1,0.490657088218356,0.535800373632239,0.927614111162853
"REM2",1.149e-05,0,2,4,0,1,0,3,6,0,0,0.490648423872684,0.535818521483854,0.927618297983906
"MRPL18",9.52e-06,0,0,1,0,1,0,0,5,1,4,0.49064839618103,0.535824392847611,0.927622483970848
"FAM92A1",1.019e-05,0,0,0,0,0,0,1,5,1,4,0.490646912294383,0.535835068054444,0.927626669132632
